how	O
many	O
flights	O
does	O
american	B-airline_name
airlines	I-airline_name
have	O
with	O
a	O
class	O
of	O
service	O
code	O
f	B-fare_basis_code

show	O
me	O
all	O
flights	O
with	O
fares	O
from	O
pittsburgh	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

i	O
'd	O
like	O
a	O
flight	O
from	O
las	B-fromloc.city_name
vegas	I-fromloc.city_name
to	O
detroit	B-toloc.city_name
on	O
monday	B-depart_date.day_name

what	O
are	O
the	O
flights	O
from	O
boston	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

show	O
me	O
all	O
flights	O
from	O
miami	B-fromloc.city_name
to	O
new	B-toloc.city_name
york	I-toloc.city_name

show	O
me	O
all	O
flights	O
from	O
denver	B-fromloc.city_name
or	B-or
philadelphia	B-fromloc.city_name
or	B-or
pittsburgh	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name

what	O
flights	O
are	O
between	O
washington	B-fromloc.city_name
and	O
san	B-toloc.city_name
francisco	I-toloc.city_name

show	O
me	O
a	O
list	O
of	O
flights	O
on	O
american	B-airline_name
airlines	I-airline_name
from	O
boston	B-fromloc.city_name
to	O
dc	B-toloc.state_code
on	O
july	B-depart_date.month_name
twenty	B-depart_date.day_number
second	I-depart_date.day_number

what	O
is	O
the	O
lowest	B-cost_relative
fare	O
from	O
denver	B-fromloc.city_name
to	O
atlanta	B-toloc.city_name

what	O
are	O
the	O
flights	O
from	O
washington	B-fromloc.city_name
dc	B-fromloc.state_code
to	O
denver	B-toloc.city_name

what	O
is	O
the	O
cost	O
of	O
the	O
air	B-transport_type
taxi	I-transport_type
<UNK>	I-transport_type
at	O
philadelphia	B-airport_name
international	I-airport_name
airport	I-airport_name

what	O
flights	O
are	O
there	O
from	O
newark	B-fromloc.city_name
to	O
tampa	B-toloc.city_name

i	O
'd	O
need	O
information	O
please	O
on	O
a	O
flight	O
from	O
washington	B-fromloc.city_name
dc	B-fromloc.state_code
san	B-fromloc.city_name
francisco	I-fromloc.city_name
california	B-fromloc.state_name

find	O
me	O
a	O
flight	O
from	O
atlanta	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name

what	O
is	O
ff	B-airline_code

what	O
's	O
the	O
last	B-flight_mod
flight	O
from	O
atlanta	B-fromloc.city_name
to	O
boston	B-toloc.city_name

a	O
breakfast	B-meal_description
flight	O
from	O
denver	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
please	O

what	O
are	O
the	O
flights	O
between	O
pittsburgh	B-fromloc.city_name
and	O
baltimore	B-toloc.city_name
on	O
august	B-depart_date.month_name
tenth	B-depart_date.day_number

please	O
book	O
for	O
me	O
a	O
flight	O
on	O
twa	B-airline_code
from	O
washington	B-fromloc.city_name
dc	B-fromloc.state_code
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
earliest	B-flight_mod
possible	I-flight_mod
time	I-flight_mod

which	O
flights	O
on	O
united	B-airline_name
airlines	I-airline_name
and	O
northwest	B-airline_name
go	O
through	O
denver	B-stoploc.city_name

what	O
are	O
the	O
flights	O
from	O
boston	B-fromloc.city_name
to	O
philadelphia	B-toloc.city_name

show	O
me	O
the	O
prices	O
of	O
first	B-class_type
class	I-class_type
tickets	O
on	O
us	B-airline_name
air	I-airline_name
round	B-round_trip
trip	I-round_trip
from	O
cleveland	B-fromloc.city_name
to	O
miami	B-toloc.city_name

show	O
me	O
all	O
flights	O
from	O
san	B-fromloc.city_name
diego	I-fromloc.city_name
to	O
dulles	B-toloc.airport_name
on	O
boeing	O
DIGITDIGITDIGIT	B-aircraft_code

show	O
me	O
all	O
flights	O
from	O
new	B-fromloc.city_name
york	I-fromloc.city_name
to	O
miami	B-toloc.city_name
leaving	O
on	O
a	O
tuesday	B-depart_date.day_name
and	O
returning	O
on	O
sunday	B-return_date.day_name

show	O
me	O
the	O
flights	O
from	O
baltimore	B-fromloc.city_name
to	O
oakland	B-toloc.city_name

show	O
last	B-flight_mod
flight	O
from	O
philadelphia	B-fromloc.city_name
to	O
boston	B-toloc.city_name

do	O
you	O
have	O
a	O
delta	B-airline_name
flight	O
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
from	O
denver	B-fromloc.city_name
on	O
august	B-depart_date.month_name
thirtieth	B-depart_date.day_number
in	O
the	O
early	B-depart_time.period_of_day
morning	B-depart_time.period_of_day

what	O
is	O
the	O
earliest	B-flight_mod
flight	O
from	O
atlanta	B-fromloc.city_name
to	O
boston	B-toloc.city_name

what	O
flights	O
do	O
you	O
have	O
from	O
boston	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name
on	O
wednesday	B-depart_date.day_name
of	O
next	B-depart_date.date_relative
week	O
after	B-depart_time.time_relative
DIGIT	B-depart_time.time
pm	I-depart_time.time

i	O
would	O
like	O
a	O
flight	O
from	O
san	B-fromloc.city_name
francisco	I-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name
on	O
friday	B-depart_date.day_name
morning	B-depart_time.period_of_day
after	B-depart_time.time_relative
DIGITDIGIT	B-depart_time.time
o'clock	I-depart_time.time

show	O
me	O
airports	O
in	O
washington	B-city_name
dc	B-state_code

what	O
is	O
the	O
cheapest	B-cost_relative
round	B-round_trip
trip	I-round_trip
fare	O
from	O
atlanta	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name

what	O
is	O
the	O
first	B-flight_mod
flight	O
arriving	O
in	O
montreal	B-toloc.city_name
from	O
toronto	B-fromloc.city_name
friday	B-arrive_date.day_name

what	O
flights	O
are	O
there	O
from	O
memphis	B-fromloc.city_name
to	O
las	B-toloc.city_name
vegas	I-toloc.city_name

what	O
's	O
the	O
ground	O
transportation	O
from	O
oakland	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

what	O
kind	O
of	O
aircraft	O
will	O
i	O
be	O
flying	O
on	O
if	O
i	O
take	O
a	O
first	B-class_type
class	I-class_type
american	B-airline_name
airlines	I-airline_name
flight	O
from	O
philadelphia	B-fromloc.city_name
to	O
dallas	B-toloc.city_name

can	O
you	O
show	O
me	O
flights	O
from	O
baltimore	B-fromloc.city_name
to	O
dallas	B-toloc.city_name

what	O
flights	O
from	O
tampa	B-fromloc.city_name
to	O
cincinnati	B-toloc.city_name

i	O
want	O
to	O
fly	O
from	O
philadelphia	B-fromloc.city_name
to	O
dallas	B-toloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
on	O
monday	B-depart_date.day_name
july	B-depart_date.month_name
eighth	B-depart_date.day_number

what	O
flights	O
are	O
there	O
from	O
indianapolis	B-fromloc.city_name
to	O
orlando	B-toloc.city_name

which	O
flights	O
arrive	O
in	O
st.	B-toloc.city_name
louis	I-toloc.city_name
from	O
st.	B-fromloc.city_name
paul	I-fromloc.city_name
on	O
thursday	B-arrive_date.day_name
morning	B-arrive_time.period_of_day

list	O
all	O
flights	O
from	O
long	B-fromloc.city_name
beach	I-fromloc.city_name
to	O
columbus	B-toloc.city_name
on	O
sunday	B-depart_date.day_name

can	O
you	O
list	O
all	O
flights	O
leaving	O
from	O
st.	B-fromloc.city_name
louis	I-fromloc.city_name
and	O
arriving	O
in	O
milwaukee	B-toloc.city_name

flights	O
from	O
newark	B-fromloc.city_name
to	O
tampa	B-toloc.city_name
on	O
friday	B-depart_date.day_name
on	O
us	B-airline_name
air	I-airline_name

flight	O
leaving	O
from	O
oakland	B-fromloc.city_name
to	O
salt	B-toloc.city_name
lake	I-toloc.city_name
city	I-toloc.city_name

what	O
are	O
the	O
round	B-round_trip
trip	I-round_trip
flights	O
from	O
philadelphia	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

i	O
would	O
like	O
to	O
find	O
flights	O
from	O
minneapolis	B-fromloc.city_name
to	O
long	B-toloc.city_name
beach	I-toloc.city_name
after	B-depart_time.time_relative
DIGIT	B-depart_time.time
o'clock	I-depart_time.time
on	O
monday	B-depart_date.day_name
june	B-depart_date.month_name
fourteenth	B-depart_date.day_number
please	O

thank	O
you	O
for	O
that	O
information	O
now	O
i	O
would	O
like	O
to	O
book	O
a	O
flight	O
from	O
philadelphia	B-fromloc.city_name
to	O
boston	B-toloc.city_name
on	O
the	O
night	B-depart_time.period_of_day
of	O
april	B-depart_date.month_name
sixteen	B-depart_date.day_number
around	B-depart_time.time_relative
DIGIT	B-depart_time.time
o'clock	I-depart_time.time

show	O
me	O
round	B-round_trip
trip	I-round_trip
fares	O
from	O
new	B-fromloc.city_name
york	I-fromloc.city_name
to	O
miami	B-toloc.city_name

what	O
flights	O
are	O
available	O
from	O
denver	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name
first	B-class_type
class	I-class_type
on	O
united	B-airline_name
airlines	I-airline_name
arriving	O
may	B-arrive_date.month_name
seventh	B-arrive_date.day_number
before	B-arrive_time.time_relative
noon	B-arrive_time.time

nonstop	B-flight_stop
flights	O
denver	B-toloc.city_name
to	O
boston	B-toloc.city_name

what	O
are	O
the	O
flights	O
from	O
san	B-fromloc.city_name
francisco	I-fromloc.city_name
to	O
washington	B-toloc.city_name
dc	B-toloc.state_code

i	O
would	O
like	O
to	O
fly	O
on	O
twa	B-airline_code
from	O
baltimore	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

show	O
me	O
the	O
flights	O
from	O
pittsburgh	B-fromloc.city_name
to	O
los	B-toloc.city_name
angeles	I-toloc.city_name
on	O
thursday	B-depart_date.day_name

i	O
want	O
to	O
fly	O
from	O
milwaukee	B-fromloc.city_name
to	O
orlando	B-toloc.city_name
on	O
either	O
wednesday	B-depart_date.day_name
evening	B-depart_time.period_of_day
or	B-or
thursday	B-depart_date.day_name
morning	B-depart_time.period_of_day

find	O
all	O
flights	O
from	O
philadelphia	B-fromloc.city_name
to	O
dallas	B-toloc.city_name
stopping	O
in	O
atlanta	B-stoploc.city_name

i	O
would	O
like	O
a	O
flight	O
on	O
continental	B-airline_name
airlines	I-airline_name
on	O
august	B-depart_date.month_name
twentieth	B-depart_date.day_number
from	O
washington	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name

american	B-airline_name
airlines	I-airline_name
from	O
phoenix	B-fromloc.city_name
to	O
milwaukee	B-toloc.city_name

i	O
'd	O
like	O
the	O
lowest	B-cost_relative
fare	O
from	O
denver	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name

i	O
need	O
a	O
united	B-airline_name
airlines	I-airline_name
flight	O
from	O
denver	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name
on	O
saturday	B-depart_date.day_name

show	O
me	O
round	B-round_trip
trip	I-round_trip
fares	O
between	O
san	B-fromloc.city_name
francisco	I-fromloc.city_name
and	O
washington	B-toloc.city_name
dc	B-toloc.state_code

i	O
'd	O
like	O
to	O
leave	O
atlanta	B-fromloc.city_name
in	O
the	O
afternoon	B-depart_time.period_of_day
and	O
arrive	O
in	O
philadelphia	B-toloc.city_name
at	O
DIGIT	B-arrive_time.time
pm	I-arrive_time.time

show	O
me	O
all	O
united	B-airline_name
airlines	I-airline_name
first	B-class_type
class	I-class_type
flights	O

flights	O
from	O
newark	B-fromloc.city_name
to	O
cleveland	B-toloc.city_name
daily	B-flight_days
DIGIT	B-depart_time.time
o'clock	I-depart_time.time
pm	I-depart_time.time

on	O
july	B-depart_date.month_name
eighth	B-depart_date.day_number
i	O
'd	O
like	O
a	O
flight	O
from	O
newark	B-fromloc.city_name
to	O
orlando	B-toloc.city_name
in	O
the	O
morning	B-depart_time.period_of_day

on	O
tuesday	B-depart_date.day_name
what	O
flights	O
leave	O
phoenix	B-fromloc.city_name
to	O
st.	B-toloc.city_name
paul	I-toloc.city_name
minnesota	B-toloc.state_name
and	O
leave	O
after	B-depart_time.time_relative
noon	B-depart_time.time

what	O
type	O
of	O
aircraft	O
are	O
used	O
on	O
flights	O
from	O
cleveland	B-fromloc.city_name
to	O
dallas	B-toloc.city_name
that	O
leave	O
before	B-depart_time.time_relative
noon	B-depart_time.time

round	B-round_trip
trip	I-round_trip
flights	O
between	O
houston	B-fromloc.city_name
and	O
las	B-toloc.city_name
vegas	I-toloc.city_name

what	O
is	O
mco	B-airport_code

do	O
you	O
have	O
an	O
DIGITDIGITDIGIT	B-depart_time.time
flight	O
from	O
denver	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

show	O
me	O
flights	O
leaving	O
from	O
baltimore	B-fromloc.city_name
to	O
dallas	B-toloc.city_name

are	O
there	O
any	O
flights	O
before	B-depart_time.time_relative
DIGITDIGIT	B-depart_time.time
noon	I-depart_time.time
on	O
june	B-depart_date.month_name
fifteenth	B-depart_date.day_number
from	O
long	B-fromloc.city_name
beach	I-fromloc.city_name
to	O
columbus	B-toloc.city_name

i	O
would	O
like	O
to	O
fly	O
from	O
boston	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name
please	O
tell	O
me	O
what	O
are	O
the	O
times	B-flight_time
of	O
the	O
flights	O

i	O
want	O
a	O
flight	O
on	O
twa	B-airline_code
from	O
boston	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

i	O
would	O
like	O
to	O
travel	O
from	O
denver	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name

show	O
me	O
flights	O
from	O
pittsburgh	B-fromloc.city_name
to	O
atlanta	B-toloc.city_name
on	O
monday	B-depart_date.day_name
afternoon	B-depart_time.period_of_day

what	O
is	O
the	O
cheapest	B-cost_relative
one	B-round_trip
way	I-round_trip
fare	O
from	O
denver	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name

find	O
a	O
flight	O
from	O
long	B-fromloc.city_name
beach	I-fromloc.city_name
to	O
st.	B-toloc.city_name
louis	I-toloc.city_name
stopping	O
in	O
dallas	B-stoploc.city_name

what	O
is	O
the	O
latest	B-flight_mod
flight	O
from	O
salt	B-fromloc.city_name
lake	I-fromloc.city_name
city	I-fromloc.city_name
to	O
st.	B-toloc.city_name
petersburg	I-toloc.city_name

i	O
need	O
a	O
flight	O
from	O
dallas	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

list	O
the	O
flights	O
from	O
salt	B-fromloc.city_name
lake	I-fromloc.city_name
city	I-fromloc.city_name
to	O
st.	B-toloc.city_name
petersburg	I-toloc.city_name

show	O
me	O
all	O
the	O
flights	O
arriving	O
around	B-arrive_time.time_relative
noon	B-arrive_time.time
in	O
washington	B-toloc.city_name
dc	B-toloc.state_code
from	O
denver	B-fromloc.city_name

show	O
me	O
the	O
flights	O
out	O
of	O
love	B-fromloc.airport_name
field	I-fromloc.airport_name

what	O
flights	O
are	O
provided	O
by	O
delta	B-airline_name
airlines	I-airline_name

what	O
flights	O
from	O
st.	B-fromloc.city_name
paul	I-fromloc.city_name
to	O
kansas	B-toloc.city_name
city	I-toloc.city_name
on	O
friday	B-depart_date.day_name
with	O
lunch	B-meal_description
served	O

show	O
me	O
what	O
fare	O
codes	O
<UNK>	O
stand	O
for	O

shortest	B-flight_mod
flight	O
from	O
boston	B-fromloc.city_name
to	O
philadelphia	B-toloc.city_name

does	O
delta	B-airline_name
aircraft	O
fly	O
dc10	B-aircraft_code

i	O
'd	O
like	O
to	O
go	O
from	O
boston	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

what	O
flights	O
are	O
there	O
from	O
dallas	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name
on	O
monday	B-depart_date.day_name
morning	B-depart_time.period_of_day

what	O
is	O
the	O
round	B-round_trip
trip	I-round_trip
fare	O
on	O
continental	B-airline_name
DIGITDIGITDIGITDIGIT	B-flight_number
from	O
dallas	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
and	O
return	B-round_trip

what	O
's	O
the	O
cheapest	B-cost_relative
round	B-round_trip
trip	I-round_trip
fare	O
between	O
boston	B-fromloc.city_name
and	O
washington	B-toloc.city_name

first	B-flight_mod
flights	O
and	O
fares	O
from	O
pittsburgh	B-fromloc.city_name
to	O
atlanta	B-toloc.city_name
on	O
a	O
thursday	B-depart_date.day_name

what	O
are	O
the	O
flights	O
on	O
tuesday	B-depart_date.day_name
october	B-depart_date.month_name
first	B-class_type
from	O
atlanta	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name

what	O
are	O
the	O
classes	O
of	O
service	O
on	O
twa	B-airline_code

show	O
me	O
all	O
flights	O
from	O
pittsburgh	B-fromloc.city_name
which	O
leave	O
tomorrow	B-depart_date.today_relative
and	O
arrive	O
in	O
boston	B-toloc.city_name

what	O
is	O
the	O
earliest	B-flight_mod
flight	O
between	O
pittsburgh	B-fromloc.city_name
and	O
denver	B-toloc.city_name
that	O
serves	O
breakfast	B-meal_description

i	O
want	O
a	O
flight	O
from	O
atlanta	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name

do	O
you	O
have	O
an	O
american	B-airline_name
airlines	I-airline_name
flight	O
from	O
denver	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
in	O
the	O
early	B-depart_time.period_of_day
morning	B-depart_time.period_of_day

how	O
many	O
fare	O
codes	O
<UNK>	O
to	O
economy	B-economy
class	I-economy

i	O
want	O
to	O
fly	O
from	O
atlanta	B-fromloc.city_name
to	O
philadelphia	B-toloc.city_name

how	O
many	O
different	O
flight	O
classes	O
are	O
there	O

please	O
list	O
the	O
monday	B-depart_date.day_name
morning	B-depart_time.period_of_day
flights	O
from	O
kansas	B-fromloc.city_name
city	I-fromloc.city_name
to	O
atlanta	B-toloc.city_name

what	O
is	O
your	O
last	B-flight_mod
trip	O
from	O
washington	B-fromloc.city_name
to	O
boston	B-toloc.city_name
on	O
august	B-depart_date.month_name
twenty	B-depart_date.day_number
seventh	I-depart_date.day_number

give	O
me	O
a	O
flight	O
from	O
newark	B-fromloc.city_name
to	O
tampa	B-toloc.city_name
on	O
friday	B-depart_date.day_name

show	O
me	O
one	B-round_trip
way	I-round_trip
flights	O
from	O
milwaukee	B-fromloc.city_name
to	O
orlando	B-toloc.city_name
leaving	O
on	O
wednesday	B-depart_date.day_name
morning	B-depart_time.period_of_day

show	O
me	O
the	O
flights	O
from	O
san	B-fromloc.city_name
francisco	I-fromloc.city_name
to	O
dallas	B-toloc.city_name
on	O
continental	B-airline_name
airlines	I-airline_name

is	O
there	O
a	O
flight	O
from	O
charlotte	B-fromloc.city_name
to	O
newark	B-toloc.city_name
on	O
tuesday	B-depart_date.day_name
evening	B-depart_time.period_of_day

delta	B-airline_name
flights	O
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
please	O

i	O
would	O
like	O
information	O
on	O
flights	O
from	O
dallas	B-fromloc.city_name
fort	I-fromloc.city_name
worth	I-fromloc.city_name
to	O
atlanta	B-toloc.city_name
on	O
wednesday	B-depart_date.day_name
morning	B-depart_time.period_of_day

list	O
flights	O
from	O
philadelphia	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name
thursday	B-depart_date.day_name

list	O
for	O
me	O
only	O
the	O
united	B-airline_name
flights	O
between	O
denver	B-fromloc.city_name
and	O
oakland	B-toloc.city_name

what	O
limousine	B-transport_type
service	O
is	O
in	O
boston	B-city_name

please	O
show	O
me	O
all	O
airports	O
in	O
denver	B-city_name

show	O
me	O
oakland	B-fromloc.city_name
to	O
dallas	B-toloc.city_name
flights	O

show	O
me	O
all	O
flights	O
from	O
new	B-fromloc.city_name
york	I-fromloc.city_name
to	O
milwaukee	B-toloc.city_name
on	O
northwest	B-airline_name
airlines	I-airline_name
departing	O
at	O
DIGITDIGITDIGIT	B-depart_time.time
am	I-depart_time.time

show	O
me	O
all	O
flights	O
and	O
fares	O
from	O
dallas	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

what	O
is	O
the	O
economy	B-economy
thrift	B-class_type
fare	O
from	O
boston	B-fromloc.city_name
to	O
washington	B-toloc.city_name

names	O
of	O
airports	O

list	O
all	O
round	B-round_trip
trip	I-round_trip
flights	O
from	O
orlando	B-fromloc.city_name
to	O
kansas	B-toloc.city_name
city	I-toloc.city_name

flights	O
from	O
montreal	B-fromloc.city_name
and	O
phoenix	B-fromloc.city_name
to	O
las	B-toloc.city_name
vegas	I-toloc.city_name
arriving	O
at	O
the	O
same	O
time	O

show	O
me	O
all	O
flights	O
from	O
boston	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name
on	O
wednesday	B-depart_date.day_name
of	O
next	B-depart_date.date_relative
week	O
which	O
leave	O
boston	B-fromloc.city_name
after	B-depart_time.time_relative
DIGIT	B-depart_time.time
o'clock	I-depart_time.time
pm	I-depart_time.time

please	O
list	O
flights	O
from	O
philadelphia	B-fromloc.city_name
to	O
dallas	B-toloc.city_name
stopping	O
in	O
atlanta	B-stoploc.city_name

i	O
want	O
to	O
fly	O
from	O
boston	B-fromloc.city_name
to	O
baltimore	B-toloc.city_name

what	O
is	O
the	O
earliest	B-flight_mod
flight	O
on	O
thursday	B-depart_date.day_name
from	O
atlanta	B-fromloc.city_name
to	O
washington	B-toloc.city_name
dc	B-toloc.state_code

find	O
travel	O
arrangements	O
for	O
a	O
round	B-round_trip
trip	I-round_trip
flight	O
from	O
boston	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name

what	O
limousine	B-transport_type
service	O
in	O
los	B-city_name
angeles	I-city_name

what	O
flights	O
does	O
delta	B-airline_name
have	O
from	O
dallas	B-fromloc.city_name
to	O
denver	B-toloc.city_name
after	B-depart_time.time_relative
DIGIT	B-depart_time.time
o'clock	I-depart_time.time

i	O
need	O
a	O
flight	O
tomorrow	B-depart_date.today_relative
from	O
columbus	B-fromloc.city_name
to	O
minneapolis	B-toloc.city_name

please	O
list	O
all	O
flights	O
from	O
dallas	B-fromloc.city_name
to	O
philadelphia	B-toloc.city_name
on	O
monday	B-depart_date.day_name

okay	O
i	O
just	O
want	O
to	O
know	O
the	O
cheapest	B-cost_relative
fare	O
from	O
atlanta	B-fromloc.city_name
to	O
boston	B-toloc.city_name

list	O
daily	B-flight_days
flights	O
from	O
boston	B-fromloc.city_name
to	O
oakland	B-toloc.city_name
using	O
continental	B-airline_name
airlines	I-airline_name

i	O
'd	O
like	O
to	O
fly	O
united	B-airline_name
airlines	I-airline_name
from	O
washington	B-fromloc.city_name
to	O
denver	B-toloc.city_name

give	O
me	O
a	O
list	O
of	O
the	O
morning	B-depart_time.period_of_day
flights	O
from	O
atlanta	B-fromloc.city_name
to	O
boston	B-toloc.city_name

atlanta	B-fromloc.city_name
to	O
pittsburgh	B-toloc.city_name

i	O
want	O
a	O
flight	O
from	O
milwaukee	B-fromloc.city_name
to	O
orlando	B-toloc.city_name
one	B-round_trip
way	I-round_trip
leaving	O
after	B-depart_time.time_relative
DIGIT	B-depart_time.time
pm	I-depart_time.time
on	O
wednesday	B-depart_date.day_name

what	O
is	O
the	O
fare	O
going	O
from	O
baltimore	B-fromloc.city_name
to	O
atlanta	B-toloc.city_name
one	B-round_trip
way	I-round_trip
on	O
november	B-depart_date.month_name
seventh	B-depart_date.day_number

list	O
round	B-round_trip
trip	I-round_trip
flights	O
between	O
boston	B-fromloc.city_name
and	O
oakland	B-toloc.city_name
using	O
twa	B-airline_code

what	O
is	O
the	O
earliest	B-flight_mod
flight	O
you	O
have	O
leaving	O
boston	B-fromloc.city_name
heading	O
to	O
philadelphia	B-toloc.city_name

show	O
me	O
the	O
flights	O
from	O
baltimore	B-fromloc.city_name
to	O
oakland	B-toloc.city_name

please	O
list	O
the	O
flight	B-flight_time
times	I-flight_time
from	O
pittsburgh	B-fromloc.city_name
to	O
newark	B-toloc.city_name

can	O
you	O
list	O
all	O
flights	O
from	O
chicago	B-fromloc.city_name
to	O
st.	B-toloc.city_name
louis	I-toloc.city_name
that	O
depart	O
after	B-depart_time.time_relative
DIGITDIGIT	B-depart_time.time
noon	I-depart_time.time

i	O
would	O
like	O
to	O
know	O
flights	O
on	O
june	B-depart_date.month_name
fifteenth	B-depart_date.day_number
from	O
long	B-fromloc.city_name
beach	I-fromloc.city_name
to	O
columbus	B-toloc.city_name
after	B-depart_time.time_relative
DIGITDIGIT	B-depart_time.time
noon	I-depart_time.time
please	O

show	O
flights	O
from	O
memphis	B-fromloc.city_name
to	O
las	B-toloc.city_name
vegas	I-toloc.city_name

show	O
me	O
round	B-round_trip
trips	I-round_trip
from	O
houston	B-fromloc.city_name
to	O
las	B-toloc.city_name
vegas	I-toloc.city_name
nonstop	B-flight_stop

are	O
there	O
any	O
american	B-airline_name
airlines	I-airline_name
flights	O
flying	O
into	O
pittsburgh	B-toloc.city_name
between	O
DIGITDIGIT	B-depart_time.start_time
and	O
DIGIT	B-depart_time.end_time
in	O
the	O
afternoon	B-depart_time.period_of_day

from	O
las	B-fromloc.city_name
vegas	I-fromloc.city_name
to	O
phoenix	B-toloc.city_name
departing	O
in	O
the	O
morning	B-depart_time.period_of_day

show	O
me	O
the	O
itinerary	O
of	O
the	O
connecting	B-connect
flight	O
from	O
boston	B-fromloc.city_name
to	O
denver	B-toloc.city_name
that	O
departs	O
boston	B-fromloc.city_name
at	O
DIGITDIGIT	B-depart_time.time
am	I-depart_time.time

what	O
type	O
of	O
ground	O
transportation	O
is	O
available	O
at	O
logan	B-airport_name
airport	I-airport_name

i	O
want	O
the	O
cheapest	B-cost_relative
flight	O
from	O
pittsburgh	B-fromloc.city_name
to	O
atlanta	B-toloc.city_name

what	O
does	O
ff	B-airline_code
mean	O

okay	O
that	O
one	O
's	O
great	O
too	O
now	O
we	O
're	O
going	O
to	O
go	O
on	O
april	B-depart_date.month_name
twenty	B-depart_date.day_number
second	I-depart_date.day_number
dallas	B-fromloc.city_name
to	O
washington	B-toloc.city_name
the	O
latest	B-flight_mod
<UNK>	B-depart_time.period_of_day
departure	O
one	B-round_trip
way	I-round_trip

show	O
me	O
all	O
flights	O
from	O
phoenix	B-fromloc.city_name
to	O
milwaukee	B-toloc.city_name
on	O
american	B-airline_name
airlines	I-airline_name
on	O
wednesday	B-depart_date.day_name

how	O
much	O
does	O
it	O
cost	O
to	O
fly	O
from	O
atlanta	B-fromloc.city_name
to	O
san	B-toloc.city_name
francisco	I-toloc.city_name

what	O
are	O
the	O
flights	O
from	O
boston	B-fromloc.city_name
to	O
washington	B-toloc.city_name

what	O
is	O
the	O
latest	B-flight_mod
flight	O
available	O
between	O
san	B-fromloc.city_name
francisco	I-fromloc.city_name
and	O
boston	B-toloc.city_name

show	O
me	O
the	O
list	O
of	O
us	B-airline_name
air	I-airline_name
flights	O
between	O
boston	B-fromloc.city_name
and	O
dc	B-toloc.state_code

show	O
me	O
flights	O
denver	B-fromloc.city_name
to	O
washington	B-toloc.city_name
dc	B-toloc.state_code
on	O
thursday	B-depart_date.day_name

i	O
would	O
like	O
a	O
flight	O
from	O
philadelphia	B-fromloc.city_name
to	O
dallas	B-toloc.city_name
that	O
makes	O
a	O
stop	O
in	O
atlanta	B-stoploc.city_name

i	O
'd	O
like	O
to	O
find	O
a	O
nonstop	B-flight_stop
flight	O
from	O
boston	B-fromloc.city_name
to	O
atlanta	B-toloc.city_name
that	O
leaves	O
sometime	O
in	O
the	O
afternoon	B-arrive_time.period_of_day
and	O
arrives	O
in	O
atlanta	B-toloc.city_name
before	B-arrive_time.time_relative
evening	B-arrive_time.time

list	O
flights	O
from	O
pittsburgh	B-fromloc.city_name
to	O
boston	B-toloc.city_name
leaving	O
